"TIME","GEO","CITIZEN","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2016","Slovakia","Total","Age reached during the year","Total","Number","Females","3,264","p"
"2016","Slovakia","Total","Age reached during the year","Less than 5 years","Number","Total","2,721","p"
"2016","Slovakia","Total","Age reached during the year","Less than 5 years","Number","Males","1,411","p"
"2016","Slovakia","Total","Age reached during the year","Less than 5 years","Number","Females","1,310","p"
"2016","Slovakia","Total","Age reached during the year","From 5 to 9 years","Number","Total","414","p"
"2016","Slovakia","Total","Age reached during the year","From 5 to 9 years","Number","Males","206","p"
"2016","Slovakia","Total","Age reached during the year","From 5 to 9 years","Number","Females","208","p"
"2016","Slovakia","Total","Age reached during the year","From 10 to 14 years","Number","Total","119","p"
"2016","Slovakia","Total","Age reached during the year","From 10 to 14 years","Number","Males","62","p"
"2016","Slovakia","Total","Age reached during the year","From 10 to 14 years","Number","Females","57","p"
"2016","Slovakia","Total","Age reached during the year","Less than 15 years","Number","Total","3,254","p"
"2016","Slovakia","Total","Age reached during the year","Less than 15 years","Number","Males","1,679","p"
"2016","Slovakia","Total","Age reached during the year","Less than 15 years","Number","Females","1,575","p"
"2016","Slovakia","Total","Age reached during the year","From 15 to 19 years","Number","Total","183","p"
"2016","Slovakia","Total","Age reached during the year","From 15 to 19 years","Number","Males","91","p"
"2016","Slovakia","Total","Age reached during the year","From 15 to 19 years","Number","Females","92","p"
"2016","Slovakia","Total","Age reached during the year","From 15 to 64 years","Number","Total","4,184","p"
"2016","Slovakia","Total","Age reached during the year","From 15 to 64 years","Number","Males","2,603","p"
"2016","Slovakia","Total","Age reached during the year","From 15 to 64 years","Number","Females","1,581","p"
"2016","Slovakia","Total","Age reached during the year","From 20 to 24 years","Number","Total","518","p"
"2016","Slovakia","Total","Age reached during the year","From 20 to 24 years","Number","Males","283","p"
"2016","Slovakia","Total","Age reached during the year","From 20 to 24 years","Number","Females","235","p"
"2016","Slovakia","Total","Age reached during the year","From 25 to 29 years","Number","Total","730","p"
"2016","Slovakia","Total","Age reached during the year","From 25 to 29 years","Number","Males","419","p"
"2016","Slovakia","Total","Age reached during the year","From 25 to 29 years","Number","Females","311","p"
"2016","Slovakia","Total","Age reached during the year","From 30 to 34 years","Number","Total","696","p"
"2016","Slovakia","Total","Age reached during the year","From 30 to 34 years","Number","Males","422","p"
"2016","Slovakia","Total","Age reached during the year","From 30 to 34 years","Number","Females","274","p"
"2016","Slovakia","Total","Age reached during the year","From 35 to 39 years","Number","Total","614","p"
"2016","Slovakia","Total","Age reached during the year","From 35 to 39 years","Number","Males","385","p"
"2016","Slovakia","Total","Age reached during the year","From 35 to 39 years","Number","Females","229","p"
"2016","Slovakia","Total","Age reached during the year","From 40 to 44 years","Number","Total","495","p"
"2016","Slovakia","Total","Age reached during the year","From 40 to 44 years","Number","Males","338","p"
"2016","Slovakia","Total","Age reached during the year","From 40 to 44 years","Number","Females","157","p"
"2016","Slovakia","Total","Age reached during the year","From 45 to 49 years","Number","Total","343","p"
"2016","Slovakia","Total","Age reached during the year","From 45 to 49 years","Number","Males","247","p"
"2016","Slovakia","Total","Age reached during the year","From 45 to 49 years","Number","Females","96","p"
"2016","Slovakia","Total","Age reached during the year","From 50 to 54 years","Number","Total","265","p"
"2016","Slovakia","Total","Age reached during the year","From 50 to 54 years","Number","Males","189","p"
"2016","Slovakia","Total","Age reached during the year","From 50 to 54 years","Number","Females","76","p"
"2016","Slovakia","Total","Age reached during the year","From 55 to 59 years","Number","Total","186","p"
"2016","Slovakia","Total","Age reached during the year","From 55 to 59 years","Number","Males","125","p"
"2016","Slovakia","Total","Age reached during the year","From 55 to 59 years","Number","Females","61","p"
"2016","Slovakia","Total","Age reached during the year","From 60 to 64 years","Number","Total","154","p"
"2016","Slovakia","Total","Age reached during the year","From 60 to 64 years","Number","Males","104","p"
"2016","Slovakia","Total","Age reached during the year","From 60 to 64 years","Number","Females","50","p"
"2016","Slovakia","Total","Age reached during the year","From 65 to 69 years","Number","Total","119","p"
"2016","Slovakia","Total","Age reached during the year","From 65 to 69 years","Number","Males","73","p"
"2016","Slovakia","Total","Age reached during the year","From 65 to 69 years","Number","Females","46","p"
"2016","Slovakia","Total","Age reached during the year","65 years or over","Number","Total","248","p"
"2016","Slovakia","Total","Age reached during the year","65 years or over","Number","Males","140","p"
"2016","Slovakia","Total","Age reached during the year","65 years or over","Number","Females","108","p"
"2016","Finland","Total","Age reached during the year","Total","Number","Total","34,905",""
"2016","Finland","Total","Age reached during the year","Total","Number","Males","19,605",""
"2016","Finland","Total","Age reached during the year","Total","Number","Females","15,300",""
"2016","Finland","Total","Age reached during the year","Less than 5 years","Number","Total","2,514",""
"2016","Finland","Total","Age reached during the year","Less than 5 years","Number","Males","1,302",""
"2016","Finland","Total","Age reached during the year","Less than 5 years","Number","Females","1,212",""
"2016","Finland","Total","Age reached during the year","From 5 to 9 years","Number","Total","1,952",""
"2016","Finland","Total","Age reached during the year","From 5 to 9 years","Number","Males","987",""
"2016","Finland","Total","Age reached during the year","From 5 to 9 years","Number","Females","965",""
"2016","Finland","Total","Age reached during the year","From 10 to 14 years","Number","Total","1,501",""
"2016","Finland","Total","Age reached during the year","From 10 to 14 years","Number","Males","822",""
"2016","Finland","Total","Age reached during the year","From 10 to 14 years","Number","Females","679",""
"2016","Finland","Total","Age reached during the year","Less than 15 years","Number","Total","5,967",""
"2016","Finland","Total","Age reached during the year","Less than 15 years","Number","Males","3,111",""
"2016","Finland","Total","Age reached during the year","Less than 15 years","Number","Females","2,856",""
"2016","Finland","Total","Age reached during the year","From 15 to 19 years","Number","Total","3,161",""
"2016","Finland","Total","Age reached during the year","From 15 to 19 years","Number","Males","2,197",""
"2016","Finland","Total","Age reached during the year","From 15 to 19 years","Number","Females","964",""
"2016","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Total","28,070",""
"2016","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Males","16,058",""
"2016","Finland","Total","Age reached during the year","From 15 to 64 years","Number","Females","12,012",""
"2016","Finland","Total","Age reached during the year","From 20 to 24 years","Number","Total","4,863",""
"2016","Finland","Total","Age reached during the year","From 20 to 24 years","Number","Males","2,505",""
"2016","Finland","Total","Age reached during the year","From 20 to 24 years","Number","Females","2,358",""
"2016","Finland","Total","Age reached during the year","From 25 to 29 years","Number","Total","6,514",""
"2016","Finland","Total","Age reached during the year","From 25 to 29 years","Number","Males","3,638",""
"2016","Finland","Total","Age reached during the year","From 25 to 29 years","Number","Females","2,876",""
"2016","Finland","Total","Age reached during the year","From 30 to 34 years","Number","Total","4,636",""
"2016","Finland","Total","Age reached during the year","From 30 to 34 years","Number","Males","2,623",""
"2016","Finland","Total","Age reached during the year","From 30 to 34 years","Number","Females","2,013",""
"2016","Finland","Total","Age reached during the year","From 35 to 39 years","Number","Total","3,216",""
"2016","Finland","Total","Age reached during the year","From 35 to 39 years","Number","Males","1,868",""
"2016","Finland","Total","Age reached during the year","From 35 to 39 years","Number","Females","1,348",""
"2016","Finland","Total","Age reached during the year","From 40 to 44 years","Number","Total","2,091",""
"2016","Finland","Total","Age reached during the year","From 40 to 44 years","Number","Males","1,209",""
"2016","Finland","Total","Age reached during the year","From 40 to 44 years","Number","Females","882",""
"2016","Finland","Total","Age reached during the year","From 45 to 49 years","Number","Total","1,421",""
"2016","Finland","Total","Age reached during the year","From 45 to 49 years","Number","Males","820",""
"2016","Finland","Total","Age reached during the year","From 45 to 49 years","Number","Females","601",""
"2016","Finland","Total","Age reached during the year","From 50 to 54 years","Number","Total","1,012",""
"2016","Finland","Total","Age reached during the year","From 50 to 54 years","Number","Males","567",""
"2016","Finland","Total","Age reached during the year","From 50 to 54 years","Number","Females","445",""
"2016","Finland","Total","Age reached during the year","From 55 to 59 years","Number","Total","716",""
"2016","Finland","Total","Age reached during the year","From 55 to 59 years","Number","Males","407",""
"2016","Finland","Total","Age reached during the year","From 55 to 59 years","Number","Females","309",""
"2016","Finland","Total","Age reached during the year","From 60 to 64 years","Number","Total","440",""
"2016","Finland","Total","Age reached during the year","From 60 to 64 years","Number","Males","224",""
"2016","Finland","Total","Age reached during the year","From 60 to 64 years","Number","Females","216",""
"2016","Finland","Total","Age reached during the year","From 65 to 69 years","Number","Total","379",""
"2016","Finland","Total","Age reached during the year","From 65 to 69 years","Number","Males","189",""
"2016","Finland","Total","Age reached during the year","From 65 to 69 years","Number","Females","190",""
"2016","Finland","Total","Age reached during the year","65 years or over","Number","Total","868",""
"2016","Finland","Total","Age reached during the year","65 years or over","Number","Males","436",""
"2016","Finland","Total","Age reached during the year","65 years or over","Number","Females","432",""
"2016","Sweden","Total","Age reached during the year","Total","Number","Total","163,005",""
"2016","Sweden","Total","Age reached during the year","Total","Number","Males","91,146",""
"2016","Sweden","Total","Age reached during the year","Total","Number","Females","71,859",""
"2016","Sweden","Total","Age reached during the year","Less than 5 years","Number","Total","13,662",""
"2016","Sweden","Total","Age reached during the year","Less than 5 years","Number","Males","7,097",""
"2016","Sweden","Total","Age reached during the year","Less than 5 years","Number","Females","6,565",""
"2016","Sweden","Total","Age reached during the year","From 5 to 9 years","Number","Total","12,818",""
"2016","Sweden","Total","Age reached during the year","From 5 to 9 years","Number","Males","6,620",""
"2016","Sweden","Total","Age reached during the year","From 5 to 9 years","Number","Females","6,198",""
"2016","Sweden","Total","Age reached during the year","From 10 to 14 years","Number","Total","10,700",""
"2016","Sweden","Total","Age reached during the year","From 10 to 14 years","Number","Males","5,800",""
"2016","Sweden","Total","Age reached during the year","From 10 to 14 years","Number","Females","4,900",""
"2016","Sweden","Total","Age reached during the year","Less than 15 years","Number","Total","37,180",""
"2016","Sweden","Total","Age reached during the year","Less than 15 years","Number","Males","19,517",""
"2016","Sweden","Total","Age reached during the year","Less than 15 years","Number","Females","17,663",""
"2016","Sweden","Total","Age reached during the year","From 15 to 19 years","Number","Total","15,437",""
"2016","Sweden","Total","Age reached during the year","From 15 to 19 years","Number","Males","10,049",""
"2016","Sweden","Total","Age reached during the year","From 15 to 19 years","Number","Females","5,388",""
"2016","Sweden","Total","Age reached during the year","From 15 to 64 years","Number","Total","122,883",""
"2016","Sweden","Total","Age reached during the year","From 15 to 64 years","Number","Males","70,043",""
"2016","Sweden","Total","Age reached during the year","From 15 to 64 years","Number","Females","52,840",""
"2016","Sweden","Total","Age reached during the year","From 20 to 24 years","Number","Total","20,461",""
"2016","Sweden","Total","Age reached during the year","From 20 to 24 years","Number","Males","11,128",""
"2016","Sweden","Total","Age reached during the year","From 20 to 24 years","Number","Females","9,333",""
"2016","Sweden","Total","Age reached during the year","From 25 to 29 years","Number","Total","25,338",""
"2016","Sweden","Total","Age reached during the year","From 25 to 29 years","Number","Males","13,946",""
"2016","Sweden","Total","Age reached during the year","From 25 to 29 years","Number","Females","11,392",""
"2016","Sweden","Total","Age reached during the year","From 30 to 34 years","Number","Total","20,418",""
"2016","Sweden","Total","Age reached during the year","From 30 to 34 years","Number","Males","11,497",""
"2016","Sweden","Total","Age reached during the year","From 30 to 34 years","Number","Females","8,921",""
"2016","Sweden","Total","Age reached during the year","From 35 to 39 years","Number","Total","14,452",""
"2016","Sweden","Total","Age reached during the year","From 35 to 39 years","Number","Males","8,165",""
"2016","Sweden","Total","Age reached during the year","From 35 to 39 years","Number","Females","6,287",""
"2016","Sweden","Total","Age reached during the year","From 40 to 44 years","Number","Total","9,960",""
"2016","Sweden","Total","Age reached during the year","From 40 to 44 years","Number","Males","5,733",""
"2016","Sweden","Total","Age reached during the year","From 40 to 44 years","Number","Females","4,227",""
"2016","Sweden","Total","Age reached during the year","From 45 to 49 years","Number","Total","6,840",""
"2016","Sweden","Total","Age reached during the year","From 45 to 49 years","Number","Males","3,889",""
"2016","Sweden","Total","Age reached during the year","From 45 to 49 years","Number","Females","2,951",""
"2016","Sweden","Total","Age reached during the year","From 50 to 54 years","Number","Total","4,840",""
"2016","Sweden","Total","Age reached during the year","From 50 to 54 years","Number","Males","2,728",""
"2016","Sweden","Total","Age reached during the year","From 50 to 54 years","Number","Females","2,112",""
"2016","Sweden","Total","Age reached during the year","From 55 to 59 years","Number","Total","3,094",""
"2016","Sweden","Total","Age reached during the year","From 55 to 59 years","Number","Males","1,741",""
"2016","Sweden","Total","Age reached during the year","From 55 to 59 years","Number","Females","1,353",""
"2016","Sweden","Total","Age reached during the year","From 60 to 64 years","Number","Total","2,043",""
"2016","Sweden","Total","Age reached during the year","From 60 to 64 years","Number","Males","1,167",""
"2016","Sweden","Total","Age reached during the year","From 60 to 64 years","Number","Females","876",""
"2016","Sweden","Total","Age reached during the year","From 65 to 69 years","Number","Total","1,326",""
"2016","Sweden","Total","Age reached during the year","From 65 to 69 years","Number","Males","748",""
"2016","Sweden","Total","Age reached during the year","From 65 to 69 years","Number","Females","578",""
"2016","Sweden","Total","Age reached during the year","65 years or over","Number","Total","2,942",""
"2016","Sweden","Total","Age reached during the year","65 years or over","Number","Males","1,586",""
"2016","Sweden","Total","Age reached during the year","65 years or over","Number","Females","1,356",""
"2016","United Kingdom","Total","Age reached during the year","Total","Number","Total","588,993",""
"2016","United Kingdom","Total","Age reached during the year","Total","Number","Males","313,466",""
"2016","United Kingdom","Total","Age reached during the year","Total","Number","Females","275,527",""
"2016","United Kingdom","Total","Age reached during the year","Less than 5 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","Less than 5 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","Less than 5 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 5 to 9 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 5 to 9 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 5 to 9 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 10 to 14 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 10 to 14 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 10 to 14 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","Less than 15 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","Less than 15 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","Less than 15 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 15 to 19 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 15 to 19 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 15 to 19 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 15 to 64 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 15 to 64 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 15 to 64 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 20 to 24 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 20 to 24 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 20 to 24 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 25 to 29 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 25 to 29 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 25 to 29 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 30 to 34 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 30 to 34 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 30 to 34 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 35 to 39 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 35 to 39 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 35 to 39 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 40 to 44 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 40 to 44 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 40 to 44 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 45 to 49 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 45 to 49 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 45 to 49 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 50 to 54 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 50 to 54 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 50 to 54 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 55 to 59 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 55 to 59 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 55 to 59 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 60 to 64 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 60 to 64 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 60 to 64 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","From 65 to 69 years","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","From 65 to 69 years","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","From 65 to 69 years","Number","Females",":",""
"2016","United Kingdom","Total","Age reached during the year","65 years or over","Number","Total",":",""
"2016","United Kingdom","Total","Age reached during the year","65 years or over","Number","Males",":",""
"2016","United Kingdom","Total","Age reached during the year","65 years or over","Number","Females",":",""
"2016","Iceland","Total","Age reached during the year","Total","Number","Total","8,710",""
"2016","Iceland","Total","Age reached during the year","Total","Number","Males","5,217",""
"2016","Iceland","Total","Age reached during the year","Total","Number","Females","3,493",""
"2016","Iceland","Total","Age reached during the year","Less than 5 years","Number","Total","413",""
"2016","Iceland","Total","Age reached during the year","Less than 5 years","Number","Males","203",""
"2016","Iceland","Total","Age reached during the year","Less than 5 years","Number","Females","210",""
"2016","Iceland","Total","Age reached during the year","From 5 to 9 years","Number","Total","431",""
"2016","Iceland","Total","Age reached during the year","From 5 to 9 years","Number","Males","201",""
"2016","Iceland","Total","Age reached during the year","From 5 to 9 years","Number","Females","230",""
"2016","Iceland","Total","Age reached during the year","From 10 to 14 years","Number","Total","301",""
"2016","Iceland","Total","Age reached during the year","From 10 to 14 years","Number","Males","144",""
"2016","Iceland","Total","Age reached during the year","From 10 to 14 years","Number","Females","157",""
"2016","Iceland","Total","Age reached during the year","Less than 15 years","Number","Total","1,145",""
"2016","Iceland","Total","Age reached during the year","Less than 15 years","Number","Males","548",""
"2016","Iceland","Total","Age reached during the year","Less than 15 years","Number","Females","597",""
"2016","Iceland","Total","Age reached during the year","From 15 to 19 years","Number","Total","378",""
"2016","Iceland","Total","Age reached during the year","From 15 to 19 years","Number","Males","183",""
"2016","Iceland","Total","Age reached during the year","From 15 to 19 years","Number","Females","195",""
"2016","Iceland","Total","Age reached during the year","From 15 to 64 years","Number","Total","7,487",""
"2016","Iceland","Total","Age reached during the year","From 15 to 64 years","Number","Males","4,632",""
"2016","Iceland","Total","Age reached during the year","From 15 to 64 years","Number","Females","2,855",""
"2016","Iceland","Total","Age reached during the year","From 20 to 24 years","Number","Total","1,376",""
"2016","Iceland","Total","Age reached during the year","From 20 to 24 years","Number","Males","722",""
"2016","Iceland","Total","Age reached during the year","From 20 to 24 years","Number","Females","654",""
"2016","Iceland","Total","Age reached during the year","From 25 to 29 years","Number","Total","1,789",""
"2016","Iceland","Total","Age reached during the year","From 25 to 29 years","Number","Males","1,076",""
"2016","Iceland","Total","Age reached during the year","From 25 to 29 years","Number","Females","713",""
"2016","Iceland","Total","Age reached during the year","From 30 to 34 years","Number","Total","1,217",""
"2016","Iceland","Total","Age reached during the year","From 30 to 34 years","Number","Males","810",""
"2016","Iceland","Total","Age reached during the year","From 30 to 34 years","Number","Females","407",""
"2016","Iceland","Total","Age reached during the year","From 35 to 39 years","Number","Total","873",""
"2016","Iceland","Total","Age reached during the year","From 35 to 39 years","Number","Males","575",""
"2016","Iceland","Total","Age reached during the year","From 35 to 39 years","Number","Females","298",""
"2016","Iceland","Total","Age reached during the year","From 40 to 44 years","Number","Total","655",""
"2016","Iceland","Total","Age reached during the year","From 40 to 44 years","Number","Males","444",""
"2016","Iceland","Total","Age reached during the year","From 40 to 44 years","Number","Females","211",""
"2016","Iceland","Total","Age reached during the year","From 45 to 49 years","Number","Total","493",""
"2016","Iceland","Total","Age reached during the year","From 45 to 49 years","Number","Males","347",""
"2016","Iceland","Total","Age reached during the year","From 45 to 49 years","Number","Females","146",""
"2016","Iceland","Total","Age reached during the year","From 50 to 54 years","Number","Total","347",""
"2016","Iceland","Total","Age reached during the year","From 50 to 54 years","Number","Males","238",""
"2016","Iceland","Total","Age reached during the year","From 50 to 54 years","Number","Females","109",""
"2016","Iceland","Total","Age reached during the year","From 55 to 59 years","Number","Total","241",""
"2016","Iceland","Total","Age reached during the year","From 55 to 59 years","Number","Males","164",""
"2016","Iceland","Total","Age reached during the year","From 55 to 59 years","Number","Females","77",""
"2016","Iceland","Total","Age reached during the year","From 60 to 64 years","Number","Total","118",""
"2016","Iceland","Total","Age reached during the year","From 60 to 64 years","Number","Males","73",""
"2016","Iceland","Total","Age reached during the year","From 60 to 64 years","Number","Females","45",""
"2016","Iceland","Total","Age reached during the year","From 65 to 69 years","Number","Total","46",""
"2016","Iceland","Total","Age reached during the year","From 65 to 69 years","Number","Males","24",""
"2016","Iceland","Total","Age reached during the year","From 65 to 69 years","Number","Females","22",""
"2016","Iceland","Total","Age reached during the year","65 years or over","Number","Total","78",""
"2016","Iceland","Total","Age reached during the year","65 years or over","Number","Males","37",""
"2016","Iceland","Total","Age reached during the year","65 years or over","Number","Females","41",""
"2016","Liechtenstein","Total","Age reached during the year","Total","Number","Total","607",""
"2016","Liechtenstein","Total","Age reached during the year","Total","Number","Males","311",""
"2016","Liechtenstein","Total","Age reached during the year","Total","Number","Females","296",""
"2016","Liechtenstein","Total","Age reached during the year","Less than 5 years","Number","Total","39",""
"2016","Liechtenstein","Total","Age reached during the year","Less than 5 years","Number","Males","26",""
"2016","Liechtenstein","Total","Age reached during the year","Less than 5 years","Number","Females","13",""
"2016","Liechtenstein","Total","Age reached during the year","From 5 to 9 years","Number","Total","29",""
"2016","Liechtenstein","Total","Age reached during the year","From 5 to 9 years","Number","Males","14",""
"2016","Liechtenstein","Total","Age reached during the year","From 5 to 9 years","Number","Females","15",""
"2016","Liechtenstein","Total","Age reached during the year","From 10 to 14 years","Number","Total","13",""
"2016","Liechtenstein","Total","Age reached during the year","From 10 to 14 years","Number","Males","6",""
"2016","Liechtenstein","Total","Age reached during the year","From 10 to 14 years","Number","Females","7",""
"2016","Liechtenstein","Total","Age reached during the year","Less than 15 years","Number","Total","81",""
"2016","Liechtenstein","Total","Age reached during the year","Less than 15 years","Number","Males","46",""
"2016","Liechtenstein","Total","Age reached during the year","Less than 15 years","Number","Females","35",""
"2016","Liechtenstein","Total","Age reached during the year","From 15 to 19 years","Number","Total","22",""
"2016","Liechtenstein","Total","Age reached during the year","From 15 to 19 years","Number","Males","13",""
"2016","Liechtenstein","Total","Age reached during the year","From 15 to 19 years","Number","Females","9",""
"2016","Liechtenstein","Total","Age reached during the year","From 15 to 64 years","Number","Total","504",""
"2016","Liechtenstein","Total","Age reached during the year","From 15 to 64 years","Number","Males","253",""
"2016","Liechtenstein","Total","Age reached during the year","From 15 to 64 years","Number","Females","251",""
"2016","Liechtenstein","Total","Age reached during the year","From 20 to 24 years","Number","Total","46",""
"2016","Liechtenstein","Total","Age reached during the year","From 20 to 24 years","Number","Males","26",""
"2016","Liechtenstein","Total","Age reached during the year","From 20 to 24 years","Number","Females","20",""
"2016","Liechtenstein","Total","Age reached during the year","From 25 to 29 years","Number","Total","85",""
"2016","Liechtenstein","Total","Age reached during the year","From 25 to 29 years","Number","Males","32",""
"2016","Liechtenstein","Total","Age reached during the year","From 25 to 29 years","Number","Females","53",""
"2016","Liechtenstein","Total","Age reached during the year","From 30 to 34 years","Number","Total","110",""
"2016","Liechtenstein","Total","Age reached during the year","From 30 to 34 years","Number","Males","53",""
"2016","Liechtenstein","Total","Age reached during the year","From 30 to 34 years","Number","Females","57",""
"2016","Liechtenstein","Total","Age reached during the year","From 35 to 39 years","Number","Total","75",""
"2016","Liechtenstein","Total","Age reached during the year","From 35 to 39 years","Number","Males","39",""
"2016","Liechtenstein","Total","Age reached during the year","From 35 to 39 years","Number","Females","36",""
"2016","Liechtenstein","Total","Age reached during the year","From 40 to 44 years","Number","Total","54",""
"2016","Liechtenstein","Total","Age reached during the year","From 40 to 44 years","Number","Males","30",""
"2016","Liechtenstein","Total","Age reached during the year","From 40 to 44 years","Number","Females","24",""
"2016","Liechtenstein","Total","Age reached during the year","From 45 to 49 years","Number","Total","34",""
"2016","Liechtenstein","Total","Age reached during the year","From 45 to 49 years","Number","Males","18",""
"2016","Liechtenstein","Total","Age reached during the year","From 45 to 49 years","Number","Females","16",""
"2016","Liechtenstein","Total","Age reached during the year","From 50 to 54 years","Number","Total","41",""
"2016","Liechtenstein","Total","Age reached during the year","From 50 to 54 years","Number","Males","24",""
"2016","Liechtenstein","Total","Age reached during the year","From 50 to 54 years","Number","Females","17",""
"2016","Liechtenstein","Total","Age reached during the year","From 55 to 59 years","Number","Total","26",""
"2016","Liechtenstein","Total","Age reached during the year","From 55 to 59 years","Number","Males","11",""
"2016","Liechtenstein","Total","Age reached during the year","From 55 to 59 years","Number","Females","15",""
"2016","Liechtenstein","Total","Age reached during the year","From 60 to 64 years","Number","Total","11",""
"2016","Liechtenstein","Total","Age reached during the year","From 60 to 64 years","Number","Males","7",""
"2016","Liechtenstein","Total","Age reached during the year","From 60 to 64 years","Number","Females","4",""
"2016","Liechtenstein","Total","Age reached during the year","From 65 to 69 years","Number","Total","14",""
"2016","Liechtenstein","Total","Age reached during the year","From 65 to 69 years","Number","Males","9",""
"2016","Liechtenstein","Total","Age reached during the year","From 65 to 69 years","Number","Females","5",""
"2016","Liechtenstein","Total","Age reached during the year","65 years or over","Number","Total","22",""
"2016","Liechtenstein","Total","Age reached during the year","65 years or over","Number","Males","12",""
"2016","Liechtenstein","Total","Age reached during the year","65 years or over","Number","Females","10",""
"2016","Norway","Total","Age reached during the year","Total","Number","Total","61,460",""
"2016","Norway","Total","Age reached during the year","Total","Number","Males","33,103",""
"2016","Norway","Total","Age reached during the year","Total","Number","Females","28,357",""
"2016","Norway","Total","Age reached during the year","Less than 5 years","Number","Total","4,849",""
"2016","Norway","Total","Age reached during the year","Less than 5 years","Number","Males","2,573",""
"2016","Norway","Total","Age reached during the year","Less than 5 years","Number","Females","2,276",""
"2016","Norway","Total","Age reached during the year","From 5 to 9 years","Number","Total","4,326",""
"2016","Norway","Total","Age reached during the year","From 5 to 9 years","Number","Males","2,244",""
"2016","Norway","Total","Age reached during the year","From 5 to 9 years","Number","Females","2,082",""
"2016","Norway","Total","Age reached during the year","From 10 to 14 years","Number","Total","3,575",""
"2016","Norway","Total","Age reached during the year","From 10 to 14 years","Number","Males","1,961",""
"2016","Norway","Total","Age reached during the year","From 10 to 14 years","Number","Females","1,614",""
"2016","Norway","Total","Age reached during the year","Less than 15 years","Number","Total","12,750",""
"2016","Norway","Total","Age reached during the year","Less than 15 years","Number","Males","6,778",""
"2016","Norway","Total","Age reached during the year","Less than 15 years","Number","Females","5,972",""
"2016","Norway","Total","Age reached during the year","From 15 to 19 years","Number","Total","4,842",""
"2016","Norway","Total","Age reached during the year","From 15 to 19 years","Number","Males","3,241",""
"2016","Norway","Total","Age reached during the year","From 15 to 19 years","Number","Females","1,601",""
"2016","Norway","Total","Age reached during the year","From 15 to 64 years","Number","Total","47,736",""
"2016","Norway","Total","Age reached during the year","From 15 to 64 years","Number","Males","25,879",""
